stop_id,feature_name
298,Curb ramp near stop
298,Pavement at front door
298,Sidewalk at stop
298,Garbage Can
300,Schedule display
300,Bench near stop
300,Curb ramp near stop
300,Sidewalk at stop
301,Pavement at back door
301,Schedule display
301,Curb ramp near stop
301,Pavement at front door
301,Sidewalk at stop
302,Pavement at back door
302,Schedule display
302,Curb ramp near stop
302,Pavement at front door
302,Lighting at stop
302,Sidewalk at stop
303,TransitTracker sign
303,Pavement at back door
303,Schedule display
303,Bench near stop
303,Crosswalk near stop
303,Curb ramp near stop
303,Pavement at front door
303,Lighting at stop
303,Shelter
303,Sidewalk at stop
303,Garbage Can
303,Traffic signal
305,Pavement at back door
305,Schedule display
305,Curb ramp near stop
305,Pavement at front door
305,Sidewalk at stop
306,Pavement at back door
306,Schedule display
306,Pavement at front door
306,Sidewalk at stop
307,Pavement at back door
307,Schedule display
307,Crosswalk near stop
307,Curb ramp near stop
307,Pavement at front door
307,Lighting at stop
307,Sidewalk at stop
307,Traffic signal
308,Pavement at back door
308,Schedule display
308,Bench near stop
308,Crosswalk near stop
308,Curb ramp near stop
308,Pavement at front door
308,Lighting at stop
308,Protection from the weather
308,Sidewalk at stop
308,Garbage Can
308,Traffic signal
310,TransitTracker sign
310,Schedule display
310,Bench near stop
310,Bench near stop
310,Crosswalk near stop
310,Curb ramp near stop
310,Pavement at front door
310,Lighting at stop
310,Shelter
310,Sidewalk at stop
313,Schedule display
313,Curb ramp near stop
313,Pavement at front door
313,Lighting at stop
313,Sidewalk at stop
314,Schedule display
314,Lighting at stop
314,Sidewalk at stop
315,Pavement at front door
315,Lighting at stop
315,Sidewalk at stop
316,Schedule display
316,Pavement at front door
316,Lighting at stop
317,Pavement at back door
317,Schedule display
317,Schedule display
317,Bench near stop
317,Crosswalk near stop
317,Curb ramp near stop
317,Pavement at front door
317,Lighting at stop
317,Shelter
317,Sidewalk at stop
317,Traffic signal
318,Pavement at back door
318,Schedule display
318,Crosswalk near stop
318,Curb ramp near stop
318,Pavement at front door
318,Lighting at stop
318,Sidewalk at stop
318,Traffic signal
319,Schedule display
319,Bench near stop
319,Curb ramp near stop
319,Pavement at front door
319,Lighting at stop
319,Shelter
319,Sidewalk at stop
319,Garbage Can
320,Schedule display
320,Crosswalk near stop
320,Curb ramp near stop
320,Lighting at stop
320,Sidewalk at stop
321,Schedule display
321,Bench near stop
321,Curb ramp near stop
321,Pavement at front door
321,Lighting at stop
321,Shelter
321,Sidewalk at stop
322,Pavement at back door
322,Schedule display
322,Crosswalk near stop
322,Curb ramp near stop
322,Pavement at front door
322,Lighting at stop
322,Sidewalk at stop
322,Traffic signal
324,Pavement at back door
324,Schedule display
324,Pavement at front door
324,Lighting at stop
324,Sidewalk at stop
324,Telephone near stop
325,Pavement at back door
325,Schedule display
325,Bench near stop
325,Curb ramp near stop
325,Pavement at front door
325,Lighting at stop
325,Shelter
325,Sidewalk at stop
326,Schedule display
326,Lighting at stop
327,Schedule display
327,Lighting at stop
328,Pavement at back door
328,Schedule display
328,Bench near stop
328,Pavement at front door
328,Lighting at stop
328,Shelter
328,Sidewalk at stop
329,Pavement at back door
329,Schedule display
329,Schedule display
329,Bench near stop
329,Crosswalk near stop
329,Curb ramp near stop
329,Pavement at front door
329,Lighting at stop
329,Lighting at stop
329,Shelter
329,Sidewalk at stop
331,Pavement at back door
331,Schedule display
331,Curb ramp near stop
331,Pavement at front door
331,Sidewalk at stop
332,Pavement at back door
332,Schedule display
332,Bench near stop
332,Curb ramp near stop
332,Pavement at front door
332,Sidewalk at stop
333,Pavement at back door
333,Schedule display
333,Bench near stop
333,Curb ramp near stop
333,Pavement at front door
333,Sidewalk at stop
333,Telephone near stop
335,Pavement at back door
335,Schedule display
335,Curb ramp near stop
335,Pavement at front door
335,Sidewalk at stop
336,Pavement at back door
336,Schedule display
336,Bench near stop
336,Curb ramp near stop
336,Pavement at front door
336,Lighting at stop
336,Shelter
336,Sidewalk at stop
340,Pavement at back door
340,Schedule display
340,Bench near stop
340,Crosswalk near stop
340,Curb ramp near stop
340,Pavement at front door
340,Lighting at stop
340,Shelter
340,Sidewalk at stop
340,Traffic signal
341,TransitTracker sign
341,Pavement at back door
341,Schedule display
341,Bench near stop
341,Crosswalk near stop
341,Curb ramp near stop
341,Pavement at front door
341,Lighting at stop
341,Shelter
341,Sidewalk at stop
341,Traffic signal
342,Pavement at back door
342,Schedule display
342,Bench near stop
342,Pavement at front door
342,Lighting at stop
342,Shelter
342,Sidewalk at stop
342,Garbage Can
343,Pavement at back door
343,Schedule display
343,Bench near stop
343,Crosswalk near stop
343,Curb ramp near stop
343,Pavement at front door
343,Sidewalk at stop
343,Garbage Can
343,Traffic signal
344,Pavement at back door
344,Schedule display
344,Bench near stop
344,Crosswalk near stop
344,Curb ramp near stop
344,Pavement at front door
344,Lighting at stop
344,Sidewalk at stop
344,Telephone near stop
344,Traffic signal
345,Pavement at back door
345,Schedule display
345,Bench near stop
345,Crosswalk near stop
345,Curb ramp near stop
345,Pavement at front door
345,Lighting at stop
345,Sidewalk at stop
345,Traffic signal
346,Pavement at back door
346,Schedule display
346,Bench near stop
346,Crosswalk near stop
346,Curb ramp near stop
346,Pavement at front door
346,Sidewalk at stop
346,Garbage Can
346,Traffic signal
347,Pavement at back door
347,Schedule display
347,Bench near stop
347,Crosswalk near stop
347,Curb ramp near stop
347,Pavement at front door
347,Sidewalk at stop
347,Traffic signal
348,TransitTracker sign
348,Pavement at back door
348,Schedule display
348,Bench near stop
348,Crosswalk near stop
348,Curb ramp near stop
348,Pavement at front door
348,Lighting at stop
348,Lighting at stop
348,Shelter
348,Sidewalk at stop
348,Garbage Can
348,Telephone near stop
348,Traffic signal
349,Pavement at back door
349,Schedule display
349,Curb ramp near stop
349,Pavement at front door
349,Sidewalk at stop
350,Schedule display
350,Bench near stop
350,Crosswalk near stop
350,Curb ramp near stop
350,Pavement at front door
350,Sidewalk at stop
350,Traffic signal
351,TransitTracker sign
351,Pavement at back door
351,Schedule display
351,Schedule display
351,Bench near stop
351,Crosswalk near stop
351,Curb ramp near stop
351,Pavement at front door
351,Lighting at stop
351,Lighting at stop
351,Lighting at stop
351,Shelter
351,Sidewalk at stop
351,Garbage Can
351,Traffic signal
352,Pavement at back door
352,Schedule display
352,Bench near stop
352,Crosswalk near stop
352,Curb ramp near stop
352,Pavement at front door
352,Sidewalk at stop
352,Traffic signal
354,Pavement at back door
354,Schedule display
354,Bench near stop
354,Crosswalk near stop
354,Curb ramp near stop
354,Pavement at front door
354,Lighting at stop
354,Lighting at stop
354,Shelter
354,Sidewalk at stop
354,Garbage Can
355,Pavement at back door
355,Schedule display
355,Bench near stop
355,Crosswalk near stop
355,Curb ramp near stop
355,Pavement at front door
355,Shelter
355,Sidewalk at stop
355,Garbage Can
355,Traffic signal
356,Pavement at back door
356,Schedule display
356,Crosswalk near stop
356,Curb ramp near stop
356,Pavement at front door
356,Sidewalk at stop
356,Traffic signal
357,Pavement at back door
357,Schedule display
357,Pavement at front door
357,Lighting at stop
357,Sidewalk at stop
358,Pavement at back door
358,Schedule display
358,Pavement at front door
358,Sidewalk at stop
359,Pavement at back door
359,Schedule display
359,Crosswalk near stop
359,Curb ramp near stop
359,Pavement at front door
359,Sidewalk at stop
359,Traffic signal
360,Pavement at back door
360,Schedule display
360,Crosswalk near stop
360,Curb ramp near stop
360,Pavement at front door
360,Lighting at stop
360,Sidewalk at stop
360,Traffic signal
361,Pavement at back door
361,Schedule display
361,Bench near stop
361,Crosswalk near stop
361,Curb ramp near stop
361,Pavement at front door
361,Lighting at stop
361,Sidewalk at stop
361,Telephone near stop
361,Traffic signal
362,Pavement at back door
362,Schedule display
362,Crosswalk near stop
362,Curb ramp near stop
362,Pavement at front door
362,Sidewalk at stop
362,Traffic signal
363,Pavement at back door
363,Schedule display
363,Bench near stop
363,Crosswalk near stop
363,Curb ramp near stop
363,Pavement at front door
363,Lighting at stop
363,Sidewalk at stop
363,Garbage Can
363,Traffic signal
364,Pavement at back door
364,Schedule display
364,Crosswalk near stop
364,Curb ramp near stop
364,Pavement at front door
364,Lighting at stop
364,Sidewalk at stop
364,Traffic signal
365,Pavement at back door
365,Schedule display
365,Crosswalk near stop
365,Curb ramp near stop
365,Pavement at front door
365,Lighting at stop
365,Sidewalk at stop
365,Traffic signal
366,Pavement at back door
366,Schedule display
366,Bench near stop
366,Curb ramp near stop
366,Pavement at front door
366,Lighting at stop
367,Pavement at back door
367,Schedule display
367,Bench near stop
367,Crosswalk near stop
367,Curb ramp near stop
367,Pavement at front door
367,Lighting at stop
367,Lighting at stop
367,Shelter
367,Sidewalk at stop
367,Traffic signal
368,Pavement at back door
368,Schedule display
368,Bench near stop
368,Pavement at front door
368,Shelter
368,Sidewalk at stop
369,Pavement at back door
369,Schedule display
369,Bench near stop
369,Pavement at front door
369,Lighting at stop
369,Lighting at stop
369,Shelter
369,Sidewalk at stop
370,Pavement at back door
370,Schedule display
370,Bench near stop
370,Curb ramp near stop
370,Pavement at front door
370,Lighting at stop
370,Shelter
370,Sidewalk at stop
371,Pavement at back door
371,Schedule display
371,Bench near stop
371,Crosswalk near stop
371,Curb ramp near stop
371,Pavement at front door
371,Shelter
371,Sidewalk at stop
371,Traffic signal
372,Pavement at back door
372,Schedule display
372,Crosswalk near stop
372,Curb ramp near stop
372,Pavement at front door
372,Lighting at stop
372,Sidewalk at stop
372,Traffic signal
373,Schedule display
373,Bench near stop
373,Curb ramp near stop
373,Pavement at front door
373,Lighting at stop
373,Lighting at stop
373,Shelter
373,Sidewalk at stop
374,Schedule display
374,Curb ramp near stop
374,Pavement at front door
374,Lighting at stop
374,Sidewalk at stop
375,Pavement at back door
375,Schedule display
375,Crosswalk near stop
375,Curb ramp near stop
375,Pavement at front door
375,Lighting at stop
375,Shelter
375,Sidewalk at stop
375,Traffic signal
376,Pavement at back door
376,Schedule display
376,Crosswalk near stop
376,Curb ramp near stop
376,Pavement at front door
376,Sidewalk at stop
376,Traffic signal
377,Pavement at back door
377,Schedule display
377,Curb ramp near stop
377,Pavement at front door
377,Lighting at stop
377,Sidewalk at stop
378,Pavement at back door
378,Schedule display
378,Pavement at front door
378,Lighting at stop
378,Sidewalk at stop
379,Pavement at back door
379,Schedule display
379,Bench near stop
379,Crosswalk near stop
379,Curb ramp near stop
379,Pavement at front door
379,Shelter
379,Sidewalk at stop
379,Traffic signal
380,Pavement at back door
380,Schedule display
380,Bench near stop
380,Crosswalk near stop
380,Curb ramp near stop
380,Pavement at front door
380,Shelter
380,Sidewalk at stop
380,Traffic signal
381,Pavement at back door
381,Schedule display
381,Bench near stop
381,Curb ramp near stop
381,Pavement at front door
381,Lighting at stop
381,Sidewalk at stop
382,Pavement at back door
382,Schedule display
382,Bench near stop
382,Crosswalk near stop
382,Curb ramp near stop
382,Pavement at front door
382,Lighting at stop
382,Shelter
382,Sidewalk at stop
383,Pavement at back door
383,Schedule display
383,Bench near stop
383,Pavement at front door
383,Lighting at stop
383,Shelter
383,Sidewalk at stop
384,Pavement at back door
384,Schedule display
384,Bench near stop
384,Pavement at front door
384,Sidewalk at stop
385,Pavement at back door
385,Schedule display
385,Bench near stop
385,Crosswalk near stop
385,Curb ramp near stop
385,Pavement at front door
385,Lighting at stop
385,Sidewalk at stop
385,Garbage Can
385,Traffic signal
386,Pavement at back door
386,Schedule display
386,Bench near stop
386,Bench near stop
386,Crosswalk near stop
386,Curb ramp near stop
386,Pavement at front door
386,Sidewalk at stop
386,Traffic signal
387,Pavement at back door
387,Schedule display
387,Bench near stop
387,Crosswalk near stop
387,Curb ramp near stop
387,Pavement at front door
387,Lighting at stop
387,Sidewalk at stop
387,Telephone near stop
387,Traffic signal
388,Pavement at back door
388,Schedule display
388,Bench near stop
388,Crosswalk near stop
388,Curb ramp near stop
388,Pavement at front door
388,Lighting at stop
388,Sidewalk at stop
388,Garbage Can
388,Telephone near stop
388,Traffic signal
389,Pavement at back door
389,Schedule display
389,Bench near stop
389,Curb ramp near stop
389,Pavement at front door
389,Sidewalk at stop
390,Pavement at back door
390,Schedule display
390,Pavement at front door
390,Sidewalk at stop
394,Pavement at back door
394,Schedule display
394,Curb ramp near stop
394,Pavement at front door
394,Lighting at stop
394,Sidewalk at stop
395,Pavement at back door
395,Schedule display
395,Crosswalk near stop
395,Curb ramp near stop
395,Pavement at front door
395,Sidewalk at stop
395,Traffic signal
396,Schedule display
396,Bench near stop
396,Crosswalk near stop
396,Curb ramp near stop
396,Traffic signal
397,Pavement at back door
397,Schedule display
397,Curb ramp near stop
397,Pavement at front door
397,Sidewalk at stop
398,Pavement at back door
398,Schedule display
398,Curb ramp near stop
398,Pavement at front door
398,Sidewalk at stop
400,Pavement at back door
400,Schedule display
400,Bench near stop
400,Crosswalk near stop
400,Curb ramp near stop
400,Pavement at front door
400,Lighting at stop
400,Shelter
400,Sidewalk at stop
400,Traffic signal
402,Pavement at back door
402,Schedule display
402,Bench near stop
402,Crosswalk near stop
402,Curb ramp near stop
402,Pavement at front door
402,Lighting at stop
402,Sidewalk at stop
404,Pavement at back door
404,Schedule display
404,Curb ramp near stop
404,Pavement at front door
404,Lighting at stop
404,Sidewalk at stop
406,Pavement at back door
406,Schedule display
406,Bench near stop
406,Crosswalk near stop
