stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
253,253,SW Barnes & 84th,southwest barnes & 84th,Westbound stop in Washington Co. (Stop ID 253),45.509035,-122.764157,B,https://trimet.org/home/stop/253,0,,West,Farside
255,255,SW Barnes & 88th,southwest barnes & 88th,Eastbound stop in Washington Co. (Stop ID 255),45.5085,-122.767549,B,https://trimet.org/home/stop/255,0,,East,Nearside
256,256,E Baseline & Valley View,east baseline & valley view,Eastbound stop in Cornelius (Stop ID 256),45.519824,-123.029547,B,https://trimet.org/home/stop/256,0,,East,Opposite
257,257,SE Tualatin Valley Hwy & 44th,southeast tuall atin valley highway & 44th,Westbound stop in Hillsboro (Stop ID 257),45.501386,-122.938527,B,https://trimet.org/home/stop/257,0,,West,Nearside
259,259,SW Baseline & Adams,southwest baseline & adams,Westbound stop in Hillsboro (Stop ID 259),45.520209,-122.991145,B,https://trimet.org/home/stop/259,0,,West,Nearside
260,260,E Main & NE Brookwood,east main & northeast brookwood,Westbound stop in Hillsboro (Stop ID 260),45.520039,-122.937267,B,https://trimet.org/home/stop/260,0,,West,Farside
261,261,E Main & SE Brookwood,east main & southeast brookwood,Eastbound stop in Hillsboro (Stop ID 261),45.519805,-122.937277,B,https://trimet.org/home/stop/261,0,,East,Nearside
263,263,Baseline St & S 26th,baseline street & south 26th,Eastbound stop in Cornelius (Stop ID 263),45.519849,-123.040524,B,https://trimet.org/home/stop/263,0,,East,Nearside
264,264,SW Baseline St & 17th,southwest baseline street & 17th,Westbound stop in Hillsboro (Stop ID 264),45.520046,-123.007375,B,https://trimet.org/home/stop/264,0,,West,Opposite
265,265,W Baseline Rd & SW Lisa,west baseline road & southwest lisa,Westbound stop in Washington Co. (Stop ID 265),45.516381,-122.871314,B,https://trimet.org/home/stop/265,0,,West,Farside
267,267,2200 Block Baseline,twenty-two-hundred block baseline,Eastbound stop in Cornelius (Stop ID 267),45.519998,-123.04452,B,https://trimet.org/home/stop/267,0,,East,At
268,268,1000 Block SW Baseline St,ten-hundred block southwest baseline street,Westbound stop in Hillsboro (Stop ID 268),45.520028,-123.000575,B,https://trimet.org/home/stop/268,0,,West,At
269,269,W Baseline Rd & SW Willow Creek Dr,west baseline road & southwest willow creek drive,Eastbound stop in Washington Co. (Stop ID 269),45.516157,-122.871055,B,https://trimet.org/home/stop/269,0,,East,Nearside
271,271,Baseline St & S 10th,baseline street & south 10th,Eastbound stop in Cornelius (Stop ID 271),45.520004,-123.059717,B,https://trimet.org/home/stop/271,0,,East,Nearside
272,272,Baseline St & S 12th,baseline street & south 12th,Eastbound stop in Cornelius (Stop ID 272),45.520005,-123.056772,B,https://trimet.org/home/stop/272,0,,East,Farside
273,273,Baseline St & S 14th,baseline street & south 14th,Eastbound stop in Cornelius (Stop ID 273),45.520018,-123.05484,B,https://trimet.org/home/stop/273,0,,East,Nearside
275,275,W Baseline Rd & SW 185th,west baseline road & southwest 185th,Westbound stop in Hillsboro (Stop ID 275),45.51598,-122.868295,B,https://trimet.org/home/stop/275,0,,West,Farside
277,277,Baseline & S 20th,baseline & south 20th,Eastbound stop in Cornelius (Stop ID 277),45.520061,-123.047219,B,https://trimet.org/home/stop/277,0,,East,Nearside
278,278,W Baseline Rd & SW 194th,west baseline road & southwest 194th,Eastbound stop in Washington Co. (Stop ID 278),45.515974,-122.875877,B,https://trimet.org/home/stop/278,0,,East,Farside
279,279,W Baseline Rd & SW 195th,west baseline road & southwest 195th,Westbound stop in Washington Co. (Stop ID 279),45.516076,-122.87676,B,https://trimet.org/home/stop/279,0,,West,Nearside
280,280,SE Baseline St & 2nd,southeast baseline street & 2nd,Westbound stop in Hillsboro (Stop ID 280),45.520168,-122.987847,B,https://trimet.org/home/stop/280,0,,West,Nearside
284,284,Baseline St & N 26th,baseline street & north 26th,Westbound stop in Cornelius (Stop ID 284),45.520167,-123.040746,B,https://trimet.org/home/stop/284,0,,West,Farside
285,285,Baseline St & N 29th/Hobbs,"baseline street & north 29th, hobbs",Eastbound stop in Cornelius (Stop ID 285),45.519885,-123.035414,B,https://trimet.org/home/stop/285,0,,East,Opposite
286,286,Baseline St & N 29th/Hobbs,"baseline street & north 29th, hobbs",Westbound stop in Cornelius (Stop ID 286),45.520161,-123.036816,B,https://trimet.org/home/stop/286,0,,West,Farside
287,287,Baseline St & N 31st,baseline street & north 31st,Westbound stop in Cornelius (Stop ID 287),45.520154,-123.03409,B,https://trimet.org/home/stop/287,0,,West,Farside
288,288,E Main & NE 32nd,east main & northeast 32nd,Westbound stop in Hillsboro (Stop ID 288),45.520017,-122.949544,B,https://trimet.org/home/stop/288,0,,West,Nearside
290,290,SW Baseline & 331st,southwest baseline & 331st,Westbound stop in Washington Co. (Stop ID 290),45.520109,-123.017137,B,https://trimet.org/home/stop/290,0,,West,Opposite
291,291,SW Baseline & 331st,southwest baseline & 331st,Eastbound stop in Washington Co. (Stop ID 291),45.519862,-123.017376,B,https://trimet.org/home/stop/291,0,,East,Farside
292,292,SW Baseline & NW 334th,southwest baseline & northwest 334th,Westbound stop in Washington Co. (Stop ID 292),45.5201,-123.021033,B,https://trimet.org/home/stop/292,0,,West,Farside
293,293,SW Baseline & NW 334th,southwest baseline & northwest 334th,Eastbound stop in Washington Co. (Stop ID 293),45.519827,-123.020731,B,https://trimet.org/home/stop/293,0,,East,Opposite
296,296,Baseline & NW 338th,baseline & northwest 338th,Westbound stop in Cornelius (Stop ID 296),45.520104,-123.024875,B,https://trimet.org/home/stop/296,0,,West,Farside
297,297,Baseline & NW 338th,baseline & northwest 338th,Eastbound stop in Cornelius (Stop ID 297),45.51981,-123.024527,B,https://trimet.org/home/stop/297,0,,East,Opposite
298,298,Baseline St & Valley View,baseline street & valley view,Westbound stop in Cornelius (Stop ID 298),45.520149,-123.030371,B,https://trimet.org/home/stop/298,0,,West,At
300,300,SW Baseline & 345th,southwest baseline & 345th,Eastbound stop in Cornelius (Stop ID 300),45.519862,-123.032736,B,https://trimet.org/home/stop/300,0,,East,Nearside
301,301,E Main & NE 37th,east main & northeast 37th,Westbound stop in Hillsboro (Stop ID 301),45.520013,-122.944319,B,https://trimet.org/home/stop/301,0,,West,Nearside
302,302,E Main & SE 37th,east main & southeast 37th,Eastbound stop in Hillsboro (Stop ID 302),45.51987,-122.944727,B,https://trimet.org/home/stop/302,0,,East,Nearside
303,303,Baseline St & S 4th,baseline street & south 4th,Eastbound stop in Cornelius (Stop ID 303),45.519991,-123.066942,B,https://trimet.org/home/stop/303,0,,East,Nearside
305,305,E Main & NE 40th,east main & northeast 40th,Westbound stop in Hillsboro (Stop ID 305),45.520004,-122.941122,B,https://trimet.org/home/stop/305,0,,West,Farside
306,306,E Main & NE 40th,east main & northeast 40th,Eastbound stop in Hillsboro (Stop ID 306),45.519839,-122.94067,B,https://trimet.org/home/stop/306,0,,East,Opposite
307,307,SE Baseline St & 5th,southeast baseline street & 5th,Westbound stop in Hillsboro (Stop ID 307),45.520114,-122.982407,B,https://trimet.org/home/stop/307,0,,West,Nearside
308,308,SE Baseline St & 7th,southeast baseline street & 7th,Westbound stop in Hillsboro (Stop ID 308),45.520081,-122.97865,B,https://trimet.org/home/stop/308,0,,West,Nearside
310,310,SE Baseline St & 9th,southeast baseline street & 9th,Westbound stop in Hillsboro (Stop ID 310),45.520061,-122.97539,B,https://trimet.org/home/stop/310,0,,West,Nearside
313,313,6200 Block N Basin,sixty-two-hundred block north basin,Eastbound stop in Portland (Stop ID 313),45.56828,-122.710853,B,https://trimet.org/home/stop/313,0,,East,At
314,314,6300 Block N Basin,sixty-three-hundred block north basin,Northbound stop in Portland (Stop ID 314),45.568537,-122.711022,B,https://trimet.org/home/stop/314,0,,North,At
315,315,N Basin & Fathom,north basin & fathom,Southbound stop in Portland (Stop ID 315),45.571264,-122.717473,B,https://trimet.org/home/stop/315,0,,South,Farside
316,316,6700 Block N Basin (Coast Guard),sixty-seven-hundred block north basin (coast guard),Eastbound stop in Portland (Stop ID 316),45.572468,-122.719884,B,https://trimet.org/home/stop/316,0,,East,At
317,317,N Basin & Emerson,north basin & emerson,Southbound stop in Portland (Stop ID 317),45.561861,-122.704051,B,https://trimet.org/home/stop/317,0,,South,Opposite
318,318,N Basin & Emerson,north basin & emerson,Northbound stop in Portland (Stop ID 318),45.562311,-122.704507,B,https://trimet.org/home/stop/318,0,,North,Farside
319,319,N Basin & Ensign,north basin & ensign,Southbound stop in Portland (Stop ID 319),45.569644,-122.714504,B,https://trimet.org/home/stop/319,0,,South,Nearside
320,320,N Basin & Ensign,north basin & ensign,Northbound stop in Portland (Stop ID 320),45.569807,-122.714346,B,https://trimet.org/home/stop/320,0,,North,Farside
321,321,N Basin & Fathom,north basin & fathom,Northbound stop in Portland (Stop ID 321),45.571487,-122.717561,B,https://trimet.org/home/stop/321,0,,North,Nearside
322,322,N Basin & Leverman,north basin & leverman,Southbound stop in Portland (Stop ID 322),45.565822,-122.708749,B,https://trimet.org/home/stop/322,0,,South,Opposite
324,324,N Basin & Pacific Pride,north basin & pacific pride,Northbound stop in Portland (Stop ID 324),45.560333,-122.701723,B,https://trimet.org/home/stop/324,0,,North,At
325,325,2600 Block SW Beaverton-Hillsdale,twenty-six-hundred block southwest beaverton-hillsdale,Eastbound stop in Portland (Stop ID 325),45.480217,-122.704126,B,https://trimet.org/home/stop/325,0,,East,At
326,326,3600 Block SW Beaverton-Hillsdale,thirty-six-hundred block southwest beaverton-hillsdale,Eastbound stop in Portland (Stop ID 326),45.483593,-122.714813,B,https://trimet.org/home/stop/326,0,,East,At
327,327,3600 Block SW Beaverton-Hillsdale,thirty-six-hundred block southwest beaverton-hillsdale,Westbound stop in Portland (Stop ID 327),45.483851,-122.714821,B,https://trimet.org/home/stop/327,0,,West,Opposite
328,328,SW Beaverton-Hillsdale & 59th,southwest beaverton-hillsdale & 59th,Eastbound stop in Portland (Stop ID 328),45.486948,-122.73782,B,https://trimet.org/home/stop/328,0,,East,Opposite
329,329,6100 Block SW Beaverton-Hillsdale,sixty-one-hundred block southwest beaverton-hillsdale,Westbound stop in Portland (Stop ID 329),45.487187,-122.74034,B,https://trimet.org/home/stop/329,0,,West,At
331,331,7300 Block SW Beaverton-Hillsdale,seventy-three-hundred block southwest beaverton-hillsdale,Eastbound stop in Washington Co. (Stop ID 331),45.485993,-122.752023,B,https://trimet.org/home/stop/331,0,,East,Opposite
332,332,7400 Block SW Beaverton-Hillsdale,seventy-four-hundred block southwest beaverton-hillsdale,Westbound stop in Washington Co. (Stop ID 332),45.486163,-122.75344,B,https://trimet.org/home/stop/332,0,,West,At
333,333,7700 Block SW Beaverton-Hillsdale,seventy-seven-hundred block southwest beaverton-hillsdale,Eastbound stop in Washington Co. (Stop ID 333),45.486019,-122.75529,B,https://trimet.org/home/stop/333,0,,East,At
335,335,SW Beaverton-Hillsdale & Apple Way,southwest beaverton-hillsdale & apple way,Eastbound stop in Beaverton (Stop ID 335),45.486149,-122.764288,B,https://trimet.org/home/stop/335,0,,East,Nearside
336,336,SW Beaverton-Hillsdale & Bertha,southwest beaverton-hillsdale & bertha,Eastbound stop in Portland (Stop ID 336),45.479156,-122.700834,B,https://trimet.org/home/stop/336,0,,East,Nearside
340,340,SW Beaverton-Hillsdale & Dosch,southwest beaverton-hillsdale & dosch,Westbound stop in Portland (Stop ID 340),45.481625,-122.707507,B,https://trimet.org/home/stop/340,0,,West,Nearside
341,341,SW Beaverton-Hillsdale & Griffith,southwest beaverton-hillsdale & griffith,Westbound stop in Beaverton (Stop ID 341),45.486616,-122.796751,B,https://trimet.org/home/stop/341,0,,West,Farside
342,342,SW Beaverton-Hillsdale & Griffith,southwest beaverton-hillsdale & griffith,Eastbound stop in Beaverton (Stop ID 342),45.486417,-122.797055,B,https://trimet.org/home/stop/342,0,,East,Nearside
343,343,SW Beaverton-Hillsdale & Jamieson,southwest beaverton-hillsdale & jamieson,Westbound stop in Beaverton (Stop ID 343),45.486566,-122.774371,B,https://trimet.org/home/stop/343,0,,West,Opposite
344,344,SW Beaverton-Hillsdale & Jamieson,southwest beaverton-hillsdale & jamieson,Eastbound stop in Beaverton (Stop ID 344),45.486384,-122.774201,B,https://trimet.org/home/stop/344,0,,East,Farside
345,345,SW Beaverton-Hillsdale & White Pine Ln,southwest beaverton-hillsdale & white pine lane,Eastbound stop in Beaverton (Stop ID 345),45.486239,-122.767752,B,https://trimet.org/home/stop/345,0,,East,Farside
346,346,SW Beaverton-Hillsdale & Laurelwood,southwest beaverton-hillsdale & laurel-wood,Westbound stop in Beaverton (Stop ID 346),45.486305,-122.760716,B,https://trimet.org/home/stop/346,0,,West,Nearside
347,347,SW Beaverton-Hillsdale & Laurelwood,southwest beaverton-hillsdale & laurel-wood,Eastbound stop in Beaverton (Stop ID 347),45.486134,-122.761143,B,https://trimet.org/home/stop/347,0,,East,Nearside
348,348,SW Beaverton-Hillsdale & Oleson,southwest beaverton-hillsdale & olson,Eastbound stop in Washington Co. (Stop ID 348),45.486129,-122.748414,B,https://trimet.org/home/stop/348,0,,East,Nearside
349,349,SW Beaverton-Hillsdale & Poplar Ln,southwest beaverton-hillsdale & poplar lane,Westbound stop in Beaverton (Stop ID 349),45.486369,-122.763875,B,https://trimet.org/home/stop/349,0,,West,Nearside
350,350,SW Beaverton-Hillsdale & Oleson,southwest beaverton-hillsdale & olson,Westbound stop in Washington Co. (Stop ID 350),45.486464,-122.74794,B,https://trimet.org/home/stop/350,0,,West,Nearside
351,351,SW Beaverton-Hillsdale & Shattuck,southwest beaverton-hillsdale & shattuck,Eastbound stop in Portland (Stop ID 351),45.486926,-122.732185,B,https://trimet.org/home/stop/351,0,,East,Nearside
352,352,SW Beaverton-Hillsdale & Shattuck,southwest beaverton-hillsdale & shattuck,Westbound stop in Portland (Stop ID 352),45.487179,-122.731826,B,https://trimet.org/home/stop/352,0,,West,Farside
354,354,SW Beaverton-Hillsdale & Western,southwest beaverton-hillsdale & western,Eastbound stop in Beaverton (Stop ID 354),45.486436,-122.783056,B,https://trimet.org/home/stop/354,0,,East,Nearside
355,355,SW Beaverton-Hillsdale & Western,southwest beaverton-hillsdale & western,Westbound stop in Beaverton (Stop ID 355),45.486626,-122.782529,B,https://trimet.org/home/stop/355,0,,West,Opposite
356,356,SW Beaverton-Hillsdale & White Pine Ln,southwest beaverton-hillsdale & white pine lane,Westbound stop in Beaverton (Stop ID 356),45.486449,-122.767982,B,https://trimet.org/home/stop/356,0,,West,Nearside
357,357,SW Beaverton-Hillsdale & 101st,southwest beaverton-hillsdale & 101st,Eastbound stop in Beaverton (Stop ID 357),45.486433,-122.780138,B,https://trimet.org/home/stop/357,0,,East,Farside
358,358,SW Beaverton-Hillsdale & 101st,southwest beaverton-hillsdale & 101st,Westbound stop in Beaverton (Stop ID 358),45.486627,-122.780601,B,https://trimet.org/home/stop/358,0,,West,Nearside
359,359,SW Beaverton- Hillsdale & 107th,southwest beaverton- hillsdale & 107th,Westbound stop in Beaverton (Stop ID 359),45.486618,-122.786493,B,https://trimet.org/home/stop/359,0,,West,Nearside
360,360,SW Beaverton-Hillsdale & 107th,southwest beaverton-hillsdale & 107th,Eastbound stop in Beaverton (Stop ID 360),45.486432,-122.786863,B,https://trimet.org/home/stop/360,0,,East,Nearside
361,361,SW Beaverton-Hillsdale & 110th,southwest beaverton-hillsdale & 110th,Westbound stop in Beaverton (Stop ID 361),45.486633,-122.790003,B,https://trimet.org/home/stop/361,0,,West,Nearside
362,362,SW Beaverton-Hillsdale & 110th,southwest beaverton-hillsdale & 110th,Eastbound stop in Beaverton (Stop ID 362),45.486413,-122.790333,B,https://trimet.org/home/stop/362,0,,East,Opposite
363,363,SW Beaverton-Hillsdale & 18th Dr,southwest beaverton-hillsdale & 18th drive,Westbound stop in Portland (Stop ID 363),45.478204,-122.697421,B,https://trimet.org/home/stop/363,0,,West,Nearside
364,364,SW Beaverton-Hillsdale & 25th,southwest beaverton-hillsdale & 25th,Eastbound stop in Portland (Stop ID 364),45.47987,-122.702192,B,https://trimet.org/home/stop/364,0,,East,Farside
365,365,SW Beaverton-Hillsdale & 25th,southwest beaverton-hillsdale & 25th,Westbound stop in Portland (Stop ID 365),45.480084,-122.702266,B,https://trimet.org/home/stop/365,0,,West,Nearside
366,366,2600 Block SW Beaverton-Hillsdale,twenty-six-hundred block southwest beaverton-hillsdale,Westbound stop in Portland (Stop ID 366),45.480449,-122.704166,B,https://trimet.org/home/stop/366,0,,West,Farside
367,367,SW Beaverton-Hillsdale & 30th,southwest beaverton-hillsdale & 30th,Eastbound stop in Portland (Stop ID 367),45.481497,-122.707944,B,https://trimet.org/home/stop/367,0,,East,Nearside
368,368,SW Beaverton-Hillsdale & 33rd,southwest beaverton-hillsdale & 33rd,Eastbound stop in Portland (Stop ID 368),45.481759,-122.710514,B,https://trimet.org/home/stop/368,0,,East,Nearside
369,369,SW Beaverton-Hillsdale & 35th,southwest beaverton-hillsdale & 35th,Eastbound stop in Portland (Stop ID 369),45.482672,-122.712726,B,https://trimet.org/home/stop/369,0,,East,Farside
